episodes,scores,epsilon
745,2.099999964237213,0.023888845163905856
746,-0.30000001192092896,0.023769400938086327
747,3.099999964237213,0.023650553933395897
748,0.19999992847442627,0.023532301163728918
749,0.699999988079071,0.023414639657910272
750,1.0999999642372131,0.023297566459620722
751,2.699999988079071,0.023181078627322618
752,5.199999928474426,0.023065173234186005
753,3.399999976158142,0.022949847368015076
754,7.099999964237213,0.022835098131175
755,1.0,0.022720922640519125
756,-0.30000001192092896,0.02260731802731653
757,-1.2000000476837158,0.022494281437179946
758,1.0999999642372131,0.022381810029994047
759,2.699999988079071,0.022269900979844076
760,-0.20000004768371582,0.022158551474944856
761,-0.30000001192092896,0.022047758717570132
762,0.0,0.021937519923982282
763,4.499999940395355,0.021827832324362372
764,3.099999964237213,0.02171869316274056
765,6.6999998688697815,0.021610099696926857
766,3.6999998688697815,0.021502049198442223
767,2.799999952316284,0.021394538952450012
768,2.699999988079071,0.02128756625768776
769,1.7999999523162842,0.021181128426399323
770,2.699999988079071,0.021075222784267326
771,3.099999964237213,0.020969846670345987
772,4.499999940395355,0.020864997436994256
773,1.399999976158142,0.020760672449809284
774,4.799999952316284,0.020656869087560238
775,3.699999988079071,0.020553584742122436
776,3.099999964237213,0.020450816818411825
777,3.699999988079071,0.020348562734319765
778,2.399999976158142,0.020246819920648168
779,1.5999999046325684,0.020145585821044927
780,0.0,0.020044857891939702
781,2.8999999165534973,0.019944633602480003
782,7.399999976158142,0.019844910434467605
783,-0.20000004768371582,0.019745685882295267
784,2.399999976158142,0.01964695745288379
785,4.799999952316284,0.01954872266561937
786,4.099999964237213,0.019450979052291272
787,4.799999952316284,0.019353724157029815
788,5.099999964237213,0.019256955536244666
789,4.599999904632568,0.019160670758563442
790,7.899999916553497,0.019064867404770626
791,3.099999964237213,0.018969543067746772
792,2.1999999284744263,0.018874695352408037
793,3.8999999165534973,0.018780321875645996
794,5.099999964237213,0.018686420266267767
795,5.399999976158142,0.018592988164936427
796,4.199999928474426,0.018500023224111744
797,2.4999999403953552,0.018407523107991184
798,5.6999998688697815,0.01831548549245123
799,1.7999999523162842,0.018223908064988973
800,0.09999996423721313,0.018132788524664028
801,-0.9000000357627869,0.018042124582040707
802,2.0,0.017951913959130504
803,5.399999976158142,0.01786215438933485
804,3.8999999165534973,0.017772843617388175
805,3.799999952316284,0.017683979399301233
806,-0.30000001192092896,0.017595559502304726
807,1.699999988079071,0.0175075817047932
808,1.8999999165534973,0.017420043796269234
809,1.699999988079071,0.017332943577287888
810,3.399999976158142,0.01724627885940145
811,0.3999999761581421,0.017160047465104442
812,2.399999976158142,0.01707424722777892
813,1.699999988079071,0.016988875991640028
814,1.2999998927116394,0.016903931611681827
815,3.099999964237213,0.01681941195362342
816,3.4999999403953552,0.016735314893855303
817,0.699999988079071,0.016651638319386028
818,0.7999999523162842,0.0165683801277891
819,3.399999976158142,0.016485538227150154
820,3.099999964237213,0.0164031105360144
821,2.699999988079071,0.01632109498333433
822,2.399999976158142,0.016239489508417658
823,-2.1000000834465027,0.01615829206087557
824,2.699999988079071,0.01607750060057119
825,3.4999999403953552,0.015997113097568336
826,0.3999999761581421,0.015917127532080494
827,1.0,0.01583754189442009
828,-0.6000000238418579,0.01575835418494799
829,1.7999999523162842,0.01567956241402325
830,-0.30000001192092896,0.015601164601953134
831,0.4999999403953552,0.015523158778943369
832,5.099999964237213,0.015445542985048652
833,0.7999999523162842,0.015368315270123408
834,2.0,0.01529147369377279
835,1.8999999165534973,0.015215016325303928
836,6.099999964237213,0.015138941243677408
837,1.1999999284744263,0.01506324653745902
838,1.699999988079071,0.014987930304771725
839,2.0,0.014912990653247866
840,1.399999976158142,0.014838425699981627
841,4.399999976158142,0.01476423357148172
842,2.5999999046325684,0.014690412403624311
843,3.399999976158142,0.01461696034160619
844,5.399999976158142,0.014543875539898159
845,1.0,0.014471156162198668
846,6.199999928474426,0.014398800381387675
847,5.799999952316284,0.014326806379480736
848,5.199999928474426,0.014255172347583332
849,4.899999916553497,0.014183896485845416
850,7.899999916553497,0.014112977003416188
851,-0.30000001192092896,0.014042412118399107
852,0.3999999761581421,0.013972200057807112
853,0.0,0.013902339057518077
854,2.5999999046325684,0.013832827362230486
855,10.099999964237213,0.013763663225419333
856,2.399999976158142,0.013694844909292236
857,1.399999976158142,0.013626370684745774
858,3.0,0.013558238831322046
859,4.799999952316284,0.013490447637165436
860,1.399999976158142,0.013422995398979608
861,0.699999988079071,0.01335588042198471
862,1.399999976158142,0.013289101019874787
863,2.4999999403953552,0.013222655514775413
864,3.399999976158142,0.013156542237201536
865,1.1999999284744263,0.013090759526015528
866,8.199999928474426,0.01302530572838545
867,6.199999928474426,0.012960179199743523
868,1.399999976158142,0.012895378303744804
869,0.09999996423721313,0.01283090141222608
870,0.0,0.012766746905164949
871,2.699999988079071,0.012702913170639124
872,1.7999999523162842,0.012639398604785928
873,1.7999999523162842,0.012576201611761997
874,-0.20000004768371582,0.012513320603703188
875,3.099999964237213,0.012450754000684672
876,5.099999964237213,0.012388500230681249
877,2.099999964237213,0.012326557729527843
878,4.799999952316284,0.012264924940880204
879,5.699999988079071,0.012203600316175803
880,5.799999952316284,0.012142582314594924
881,1.5999999046325684,0.01208186940302195
882,1.1999999284744263,0.01202146005600684
883,4.199999928474426,0.011961352755726806
884,3.1999999284744263,0.01190154599194817
885,1.2999998927116394,0.01184203826198843
886,3.799999952316284,0.011782828070678488
887,0.3999999761581421,0.011723913930325095
888,4.799999952316284,0.01166529436067347
889,1.399999976158142,0.011606967888870102
890,0.0,0.01154893304942575
891,1.0999999642372131,0.011491188384178622
892,-0.20000004768371582,0.011433732442257729
893,3.2999998927116394,0.01137656378004644
894,1.399999976158142,0.011319680961146208
895,1.0,0.011263082556340478
896,0.4999999403953552,0.011206767143558775
897,11.899999916553497,0.011150733307840981
898,1.2999998927116394,0.011094979641301777
899,5.9999998807907104,0.011039504743095268
900,2.699999988079071,0.01098430721937979
901,3.4999999403953552,0.010929385683282892
902,2.8999999165534973,0.010874738754866477
903,2.699999988079071,0.010820365061092144
904,0.3999999761581421,0.010766263235786683
905,1.399999976158142,0.01071243191960775
906,-0.20000004768371582,0.010658869760009713
907,-0.30000001192092896,0.010605575411209664
908,1.5999999046325684,0.010552547534153616
909,3.0,0.010499784796482848
910,1.399999976158142,0.010447285872500434
911,0.0,0.01039504944313793
912,0.3999999761581421,0.010343074195922241
913,6.499999940395355,0.01029135882494263
914,-0.6000000238418579,0.010239902030817916
915,4.699999988079071,0.010188702520663827
916,0.699999988079071,0.010137759008060509
917,1.699999988079071,0.010087070213020206
918,4.899999916553497,0.010036634861955105
919,1.699999988079071,0.01
920,-0.6000000238418579,0.01
921,0.09999996423721313,0.01
922,0.699999988079071,0.01
923,0.3999999761581421,0.01
924,-0.30000001192092896,0.01
925,2.099999964237213,0.01
926,1.7999999523162842,0.01
927,4.099999964237213,0.01
928,0.0,0.01
929,1.0,0.01
930,-1.2000000476837158,0.01
931,2.4999999403953552,0.01
932,2.1999999284744263,0.01
933,4.799999952316284,0.01
934,0.0,0.01
935,1.0,0.01
936,7.599999904632568,0.01
937,1.4999999403953552,0.01
938,0.0,0.01
939,1.0,0.01
940,10.399999856948853,0.01
941,2.4999999403953552,0.01
942,2.1999999284744263,0.01
943,0.0,0.01
944,0.0,0.01
945,4.399999976158142,0.01
946,6.099999964237213,0.01
947,4.499999940395355,0.01
948,1.5999999046325684,0.01
949,9.799999952316284,0.01
950,4.799999952316284,0.01
951,1.699999988079071,0.01
952,3.699999988079071,0.01
953,0.0,0.01
954,2.699999988079071,0.01
955,1.6999998688697815,0.01
956,5.199999928474426,0.01
957,3.1999999284744263,0.01
958,5.299999892711639,0.01
959,0.7999999523162842,0.01
960,3.8999999165534973,0.01
961,5.799999952316284,0.01
962,2.699999988079071,0.01
963,2.8999999165534973,0.01
964,5.499999940395355,0.01
965,2.0,0.01
966,0.3999999761581421,0.01
967,4.0,0.01
968,0.699999988079071,0.01
969,1.0,0.01
970,3.4999999403953552,0.01
971,-0.30000001192092896,0.01
972,8.399999976158142,0.01
973,5.399999976158142,0.01
974,1.399999976158142,0.01
975,5.099999845027924,0.01
976,4.299999892711639,0.01
977,15.899999916553497,0.01
978,4.099999964237213,0.01
979,1.399999976158142,0.01
980,6.199999928474426,0.01
981,4.799999952316284,0.01
982,1.399999976158142,0.01
983,10.699999988079071,0.01
984,0.0,0.01
985,1.699999988079071,0.01
986,0.0,0.01
987,1.4999999403953552,0.01
988,-0.6000000238418579,0.01
989,5.0,0.01
990,0.3999999761581421,0.01
991,2.399999976158142,0.01
992,5.799999952316284,0.01
993,-0.30000001192092896,0.01
994,0.0,0.01
995,2.399999976158142,0.01
996,0.0,0.01
997,0.0,0.01
998,0.19999992847442627,0.01
999,1.0999999642372131,0.01
1000,0.0,0.01
1001,3.399999976158142,0.01
1002,3.1999999284744263,0.01
1003,0.0,0.01
1004,0.0,0.01
1005,1.0999999642372131,0.01
1006,0.0,0.01
1007,1.399999976158142,0.01
1008,1.0999999642372131,0.01
1009,-0.30000001192092896,0.01
1010,4.599999904632568,0.01
1011,-0.20000004768371582,0.01
1012,0.0,0.01
1013,1.0999999642372131,0.01
1014,0.3999999761581421,0.01
1015,0.0,0.01
1016,0.0,0.01
1017,0.699999988079071,0.01
1018,1.399999976158142,0.01
1019,4.199999928474426,0.01
1020,1.9999998807907104,0.01
1021,0.0,0.01
1022,3.799999952316284,0.01
1023,0.0,0.01
1024,1.7999999523162842,0.01
1025,1.399999976158142,0.01
1026,0.0,0.01
1027,0.7999999523162842,0.01
1028,4.099999964237213,0.01
1029,0.7999999523162842,0.01
1030,0.3999999761581421,0.01
1031,4.599999904632568,0.01
1032,5.199999928474426,0.01
1033,2.4999999403953552,0.01
1034,0.7999999523162842,0.01
1035,1.399999976158142,0.01
1036,0.0,0.01
1037,6.799999952316284,0.01
1038,2.799999952316284,0.01
1039,3.4999999403953552,0.01
1040,2.699999988079071,0.01
1041,2.0,0.01
1042,5.199999928474426,0.01
1043,0.4999999403953552,0.01
1044,1.0,0.01
1045,2.1999999284744263,0.01
1046,2.099999964237213,0.01
1047,3.399999976158142,0.01
1048,1.399999976158142,0.01
1049,0.0,0.01
1050,0.7999999523162842,0.01
1051,1.0,0.01
1052,1.0,0.01
1053,0.0,0.01
1054,1.0,0.01
1055,1.0999999642372131,0.01
1056,2.799999952316284,0.01
1057,3.0,0.01
1058,3.799999952316284,0.01
1059,0.8999999165534973,0.01
1060,1.0999999642372131,0.01
1061,0.0,0.01
1062,0.0,0.01
1063,1.0999999642372131,0.01
1064,3.399999976158142,0.01
1065,0.7999999523162842,0.01
1066,1.8999999165534973,0.01
1067,4.699999988079071,0.01
1068,3.5999999046325684,0.01
1069,5.9999998807907104,0.01
1070,0.5999999046325684,0.01
1071,1.7999999523162842,0.01
1072,5.499999940395355,0.01
1073,4.599999904632568,0.01
1074,1.699999988079071,0.01
1075,4.799999952316284,0.01
1076,4.799999952316284,0.01
1077,1.0999999642372131,0.01
1078,4.599999904632568,0.01
1079,1.4999999403953552,0.01
1080,10.099999964237213,0.01
1081,5.499999940395355,0.01
1082,5.099999964237213,0.01
1083,4.799999952316284,0.01
1084,2.8999999165534973,0.01
1085,5.599999904632568,0.01
1086,4.199999928474426,0.01
1087,4.599999904632568,0.01
1088,4.499999940395355,0.01
1089,2.9999998807907104,0.01
1090,0.0,0.01
1091,-0.9000000357627869,0.01
1092,5.199999928474426,0.01
1093,-0.20000004768371582,0.01
1094,0.0,0.01
1095,5.599999904632568,0.01
1096,5.099999964237213,0.01
1097,-0.30000001192092896,0.01
1098,3.2999998927116394,0.01
1099,3.799999952316284,0.01
1100,10.99999988079071,0.01
1101,0.0,0.01
1102,5.199999928474426,0.01
1103,0.0,0.01
1104,1.399999976158142,0.01
1105,0.3999999761581421,0.01
1106,2.0,0.01
1107,-0.30000001192092896,0.01
1108,1.1999999284744263,0.01
1109,2.699999988079071,0.01
1110,2.8999999165534973,0.01
1111,0.699999988079071,0.01
1112,0.09999996423721313,0.01
1113,3.8999999165534973,0.01
1114,-0.10000008344650269,0.01
1115,-0.5000000596046448,0.01
1116,2.099999964237213,0.01
1117,1.4999999403953552,0.01
1118,3.4999999403953552,0.01
1119,3.1999999284744263,0.01
1120,1.0999999642372131,0.01
1121,2.1999999284744263,0.01
1122,0.3999999761581421,0.01
1123,0.0,0.01
1124,0.9999998807907104,0.01
1125,0.0,0.01
1126,4.199999928474426,0.01
1127,5.099999964237213,0.01
1128,3.4999999403953552,0.01
1129,2.699999988079071,0.01
1130,0.7999999523162842,0.01
1131,3.0,0.01
1132,3.4999999403953552,0.01
1133,5.199999928474426,0.01
1134,0.699999988079071,0.01
1135,3.4999999403953552,0.01
1136,4.399999976158142,0.01
1137,3.8999999165534973,0.01
1138,1.5999999046325684,0.01
1139,6.199999928474426,0.01
1140,1.4999999403953552,0.01
1141,3.799999952316284,0.01
1142,-0.40000009536743164,0.01
1143,1.699999988079071,0.01
1144,0.0,0.01
1145,3.799999952316284,0.01
1146,1.7999999523162842,0.01
1147,-1.4000000953674316,0.01
1148,0.0,0.01
1149,5.599999904632568,0.01
1150,7.799999952316284,0.01
1151,5.499999940395355,0.01
1152,0.7999999523162842,0.01
1153,5.099999964237213,0.01
1154,3.6999998688697815,0.01
1155,4.099999964237213,0.01
1156,0.699999988079071,0.01
1157,1.0,0.01
1158,1.0,0.01
1159,1.699999988079071,0.01
1160,0.0,0.01
1161,3.8999999165534973,0.01
1162,1.1999999284744263,0.01
1163,0.699999988079071,0.01
1164,5.899999916553497,0.01
1165,1.399999976158142,0.01
1166,1.399999976158142,0.01
1167,3.4999999403953552,0.01
1168,2.1999999284744263,0.01
1169,-0.5000000596046448,0.01
1170,1.699999988079071,0.01
1171,9.799999952316284,0.01
1172,2.799999952316284,0.01
1173,4.399999976158142,0.01
1174,5.399999976158142,0.01
1175,0.09999996423721313,0.01
1176,4.899999916553497,0.01
1177,3.399999976158142,0.01
1178,0.3999999761581421,0.01
1179,2.4999999403953552,0.01
1180,6.199999928474426,0.01
1181,4.499999940395355,0.01
1182,6.399999976158142,0.01
1183,2.4999999403953552,0.01
1184,5.499999940395355,0.01
1185,3.8999999165534973,0.01
1186,3.399999976158142,0.01
1187,0.7999999523162842,0.01
1188,2.8999999165534973,0.01
1189,3.2999998927116394,0.01
1190,2.399999976158142,0.01
1191,3.1999999284744263,0.01
1192,1.8999999165534973,0.01
1193,8.799999952316284,0.01
1194,5.0,0.01
1195,0.7999999523162842,0.01
1196,2.4999999403953552,0.01
1197,0.699999988079071,0.01
1198,2.099999964237213,0.01
1199,0.7999999523162842,0.01
1200,0.8999999165534973,0.01
1201,4.199999928474426,0.01
1202,1.3999998569488525,0.01
1203,-0.9000000357627869,0.01
1204,1.4999999403953552,0.01
1205,1.4999999403953552,0.01
1206,0.7999999523162842,0.01
1207,3.399999976158142,0.01
1208,0.8999999165534973,0.01
1209,1.0999999642372131,0.01
1210,6.099999964237213,0.01
1211,-0.5000000596046448,0.01
1212,6.499999940395355,0.01
1213,1.2999998927116394,0.01
1214,3.799999952316284,0.01
1215,9.0,0.01
1216,-0.30000001192092896,0.01
1217,0.09999996423721313,0.01
1218,1.399999976158142,0.01
1219,14.099999964237213,0.01
1220,3.799999952316284,0.01
1221,0.09999996423721313,0.01
1222,2.5999999046325684,0.01
1223,0.7999999523162842,0.01
1224,2.1999999284744263,0.01
1225,1.699999988079071,0.01
1226,1.1999999284744263,0.01
1227,1.1999999284744263,0.01
1228,2.799999952316284,0.01
1229,5.799999952316284,0.01
1230,8.199999928474426,0.01
1231,0.09999996423721313,0.01
1232,6.899999916553497,0.01
1233,4.199999928474426,0.01
1234,1.0999999642372131,0.01
1235,5.399999976158142,0.01
1236,3.1999999284744263,0.01
1237,1.699999988079071,0.01
1238,1.4999999403953552,0.01
1239,5.499999940395355,0.01
1240,6.399999976158142,0.01
1241,0.8999999165534973,0.01
1242,-0.6000000238418579,0.01
1243,3.5999999046325684,0.01
1244,4.799999952316284,0.01
1245,9.899999916553497,0.01
1246,3.099999964237213,0.01
1247,9.099999964237213,0.01
1248,6.399999976158142,0.01
1249,6.399999976158142,0.01
1250,1.6999998688697815,0.01
1251,4.099999964237213,0.01
1252,5.799999952316284,0.01
1253,6.099999964237213,0.01
1254,5.799999952316284,0.01
1255,9.099999964237213,0.01
1256,6.499999940395355,0.01
1257,-0.10000008344650269,0.01
1258,4.099999964237213,0.01
1259,5.899999916553497,0.01
1260,6.099999964237213,0.01
1261,6.899999916553497,0.01
1262,9.899999916553497,0.01
1263,4.099999964237213,0.01
1264,5.399999976158142,0.01
1265,2.799999952316284,0.01
1266,0.7999999523162842,0.01
1267,2.099999964237213,0.01
1268,8.899999916553497,0.01
1269,3.799999952316284,0.01
1270,2.1999999284744263,0.01
1271,4.099999964237213,0.01
1272,1.7999999523162842,0.01
1273,-0.30000001192092896,0.01
1274,2.799999952316284,0.01
1275,2.799999952316284,0.01
1276,3.399999976158142,0.01
1277,0.09999996423721313,0.01
1278,2.8999999165534973,0.01
1279,4.899999916553497,0.01
1280,1.5999999046325684,0.01
1281,2.4999999403953552,0.01
1282,0.9999998807907104,0.01
1283,4.399999976158142,0.01
1284,0.8999999165534973,0.01
1285,5.499999940395355,0.01
1286,6.099999964237213,0.01
1287,1.0999999642372131,0.01
1288,4.099999964237213,0.01
1289,2.0,0.01
1290,6.499999940395355,0.01
1291,3.799999952316284,0.01
1292,3.8999999165534973,0.01
1293,-0.20000004768371582,0.01
1294,-0.40000009536743164,0.01
1295,0.09999996423721313,0.01
1296,-0.8000000715255737,0.01
1297,1.2999998927116394,0.01
1298,5.399999976158142,0.01
1299,4.0,0.01
1300,0.3999999761581421,0.01
1301,3.1999999284744263,0.01
1302,-0.5000000596046448,0.01
1303,1.7999999523162842,0.01
1304,0.8999999165534973,0.01
1305,7.599999904632568,0.01
1306,1.0999999642372131,0.01
1307,3.699999988079071,0.01
1308,1.7999999523162842,0.01
1309,3.699999988079071,0.01
1310,2.4999999403953552,0.01
1311,3.099999964237213,0.01
1312,3.8999999165534973,0.01
1313,5.799999952316284,0.01
1314,8.199999928474426,0.01
1315,2.399999976158142,0.01
1316,1.1999999284744263,0.01
1317,0.9999998807907104,0.01
1318,6.899999916553497,0.01
1319,4.599999904632568,0.01
1320,4.199999928474426,0.01
1321,7.299999892711639,0.01
1322,12.799999952316284,0.01
1323,1.4999999403953552,0.01
1324,7.799999952316284,0.01
1325,6.199999928474426,0.01
1326,4.299999892711639,0.01
1327,1.8999999165534973,0.01
1328,2.799999952316284,0.01
1329,4.899999916553497,0.01
1330,5.599999904632568,0.01
1331,3.6999998688697815,0.01
1332,6.899999916553497,0.01
1333,4.899999916553497,0.01
1334,3.0,0.01
1335,3.1999999284744263,0.01
1336,1.0999999642372131,0.01
1337,7.799999952316284,0.01
1338,4.499999940395355,0.01
1339,1.7999999523162842,0.01
1340,2.799999952316284,0.01
1341,3.099999964237213,0.01
1342,4.6999998688697815,0.01
1343,1.7999999523162842,0.01
1344,1.9999998807907104,0.01
1345,0.9999998807907104,0.01
1346,2.099999964237213,0.01
1347,6.899999916553497,0.01
1348,1.0,0.01
1349,5.799999952316284,0.01
1350,2.5999999046325684,0.01
1351,8.499999940395355,0.01
1352,5.799999952316284,0.01
1353,8.99999988079071,0.01
1354,6.899999916553497,0.01
1355,8.799999952316284,0.01
1356,0.8999999165534973,0.01
1357,10.799999952316284,0.01
1358,0.699999988079071,0.01
1359,2.5999999046325684,0.01
1360,4.199999928474426,0.01
1361,6.0,0.01
1362,8.099999964237213,0.01
1363,-0.10000008344650269,0.01
1364,2.399999976158142,0.01
1365,4.399999976158142,0.01
1366,7.599999904632568,0.01
1367,1.2999998927116394,0.01
1368,-0.8000000715255737,0.01
1369,8.399999976158142,0.01
1370,4.799999952316284,0.01
1371,1.0,0.01
1372,0.9999998807907104,0.01
1373,3.5999999046325684,0.01
1374,4.399999976158142,0.01
1375,4.099999964237213,0.01
1376,2.099999964237213,0.01
1377,5.799999952316284,0.01
1378,3.8999999165534973,0.01
1379,1.7999999523162842,0.01
1380,2.8999999165534973,0.01
1381,7.899999916553497,0.01
1382,6.499999940395355,0.01
1383,7.399999976158142,0.01
1384,12.899999916553497,0.01
1385,6.399999976158142,0.01
1386,2.1999999284744263,0.01
1387,2.8999999165534973,0.01
1388,6.499999940395355,0.01
1389,2.4999999403953552,0.01
1390,7.9999998807907104,0.01
1391,0.09999996423721313,0.01
1392,3.1999999284744263,0.01
1393,4.9999998807907104,0.01
1394,4.499999940395355,0.01
1395,3.8999999165534973,0.01
1396,4.599999904632568,0.01
1397,2.0,0.01
1398,5.799999952316284,0.01
1399,-0.30000001192092896,0.01
1400,5.799999952316284,0.01
1401,2.1999999284744263,0.01
1402,2.9999998807907104,0.01
1403,2.399999976158142,0.01
1404,9.099999964237213,0.01
1405,5.9999998807907104,0.01
1406,2.9999998807907104,0.01
1407,0.19999992847442627,0.01
1408,1.7999999523162842,0.01
1409,0.4999999403953552,0.01
1410,6.799999952316284,0.01
1411,6.199999928474426,0.01
1412,3.4999999403953552,0.01
1413,9.599999904632568,0.01
1414,6.299999892711639,0.01
1415,8.699999868869781,0.01
1416,3.4999999403953552,0.01
1417,-0.5000000596046448,0.01
1418,1.0,0.01
1419,4.299999892711639,0.01
1420,-2.1000000834465027,0.01
1421,1.7999999523162842,0.01
1422,2.099999964237213,0.01
1423,0.3999999761581421,0.01
1424,3.799999952316284,0.01
1425,7.9999998807907104,0.01
1426,9.099999964237213,0.01
1427,6.599999904632568,0.01
1428,5.799999952316284,0.01
1429,1.6999998688697815,0.01
1430,9.099999964237213,0.01
1431,2.4999999403953552,0.01
1432,4.199999928474426,0.01
1433,3.399999976158142,0.01
1434,0.8999999165534973,0.01
1435,5.899999916553497,0.01
1436,2.5999999046325684,0.01
1437,7.899999916553497,0.01
1438,10.799999952316284,0.01
1439,2.699999988079071,0.01
1440,7.499999940395355,0.01
1441,4.199999928474426,0.01
1442,5.399999976158142,0.01
1443,-1.1920928955078125e-07,0.01
1444,9.799999952316284,0.01
1445,5.299999892711639,0.01
1446,5.899999916553497,0.01
1447,-0.30000001192092896,0.01
1448,7.699999988079071,0.01
1449,4.099999964237213,0.01
1450,1.8999999165534973,0.01
1451,4.499999940395355,0.01
1452,4.9999998807907104,0.01
1453,2.4999999403953552,0.01
1454,7.499999940395355,0.01
1455,9.199999928474426,0.01
1456,8.899999916553497,0.01
1457,9.499999940395355,0.01
1458,7.6999998688697815,0.01
1459,1.399999976158142,0.01
1460,6.799999952316284,0.01
1461,2.799999952316284,0.01
1462,1.9999998807907104,0.01
1463,9.899999916553497,0.01
1464,7.9999998807907104,0.01
1465,2.1999999284744263,0.01
1466,6.499999940395355,0.01
1467,-0.10000008344650269,0.01
1468,4.799999952316284,0.01
1469,4.199999928474426,0.01
1470,9.799999952316284,0.01
1471,5.799999952316284,0.01
1472,3.4999999403953552,0.01
1473,7.099999964237213,0.01
1474,2.1999999284744263,0.01
1475,7.099999845027924,0.01
1476,8.199999928474426,0.01
1477,3.8999999165534973,0.01
1478,3.399999976158142,0.01
1479,7.199999928474426,0.01
1480,4.199999928474426,0.01
1481,8.799999952316284,0.01
1482,7.299999892711639,0.01
1483,5.199999928474426,0.01
1484,0.7999999523162842,0.01
1485,9.399999856948853,0.01
1486,5.899999916553497,0.01
1487,1.4999999403953552,0.01
1488,2.4999999403953552,0.01
1489,4.199999928474426,0.01
1490,2.2999998927116394,0.01
1491,5.899999916553497,0.01
1492,2.4999999403953552,0.01
1493,0.7999999523162842,0.01
1494,8.099999964237213,0.01
1495,3.0,0.01
1496,-0.30000001192092896,0.01
1497,11.699999868869781,0.01
1498,4.199999928474426,0.01
1499,4.199999928474426,0.01
1500,2.2999998927116394,0.01
1501,3.4999999403953552,0.01
1502,6.499999940395355,0.01
1503,6.899999916553497,0.01
1504,0.09999996423721313,0.01
1505,12.199999928474426,0.01
1506,2.4999999403953552,0.01
1507,12.599999904632568,0.01
1508,-0.7000001072883606,0.01
1509,7.899999916553497,0.01
1510,5.499999940395355,0.01
1511,4.899999916553497,0.01
1512,0.4999999403953552,0.01
1513,4.499999940395355,0.01
1514,6.299999892711639,0.01
1515,7.599999904632568,0.01
1516,0.0,0.01
1517,5.199999928474426,0.01
1518,2.9999998807907104,0.01
1519,-0.20000004768371582,0.01
1520,5.199999928474426,0.01
1521,3.099999964237213,0.01
1522,0.09999996423721313,0.01
1523,8.399999976158142,0.01
1524,5.799999952316284,0.01
1525,2.8999999165534973,0.01
1526,6.199999928474426,0.01
1527,2.799999952316284,0.01
1528,0.5999999046325684,0.01
1529,11.899999916553497,0.01
1530,3.2999998927116394,0.01
1531,4.399999976158142,0.01
1532,6.099999964237213,0.01
1533,1.4999999403953552,0.01
1534,5.799999952316284,0.01
1535,5.599999904632568,0.01
1536,5.3999998569488525,0.01
1537,7.499999940395355,0.01
1538,3.099999964237213,0.01
1539,2.9999998807907104,0.01
1540,5.899999916553497,0.01
1541,2.699999988079071,0.01
1542,-0.6000000238418579,0.01
1543,6.199999928474426,0.01
1544,1.0999999642372131,0.01
1545,4.599999904632568,0.01
1546,3.399999976158142,0.01
1547,0.699999988079071,0.01
1548,4.599999904632568,0.01
1549,6.899999916553497,0.01
1550,4.799999952316284,0.01
1551,4.499999940395355,0.01
1552,1.699999988079071,0.01
1553,4.499999940395355,0.01
1554,6.499999940395355,0.01
1555,6.499999940395355,0.01
1556,5.099999964237213,0.01
1557,-0.40000009536743164,0.01
1558,6.899999916553497,0.01
1559,1.0999999642372131,0.01
1560,3.0,0.01
1561,6.599999904632568,0.01
1562,10.599999904632568,0.01
1563,1.2999998927116394,0.01
1564,5.599999904632568,0.01
1565,13.699999868869781,0.01
1566,2.5999999046325684,0.01
1567,8.499999940395355,0.01
1568,4.099999964237213,0.01
1569,6.799999952316284,0.01
1570,2.099999964237213,0.01
1571,4.6999998688697815,0.01
1572,3.4999999403953552,0.01
1573,7.699999988079071,0.01
1574,5.499999940395355,0.01
1575,4.499999940395355,0.01
1576,3.8999999165534973,0.01
1577,2.0999998450279236,0.01
1578,7.799999952316284,0.01
1579,4.199999928474426,0.01
1580,0.699999988079071,0.01
1581,1.699999988079071,0.01
1582,5.9999998807907104,0.01
1583,-0.5000000596046448,0.01
1584,4.499999940395355,0.01
1585,5.299999892711639,0.01
1586,3.699999988079071,0.01
1587,5.899999916553497,0.01
1588,4.899999916553497,0.01
1589,4.799999952316284,0.01
1590,5.799999952316284,0.01
1591,1.7999999523162842,0.01
1592,2.099999964237213,0.01
1593,2.399999976158142,0.01
1594,4.099999964237213,0.01
1595,1.7999999523162842,0.01
1596,0.0,0.01
1597,5.799999952316284,0.01
1598,6.299999892711639,0.01
1599,3.4999999403953552,0.01
1600,5.899999916553497,0.01
1601,7.899999916553497,0.01
1602,5.599999904632568,0.01
1603,-0.9000000357627869,0.01
1604,6.099999964237213,0.01
1605,2.0,0.01
1606,6.299999892711639,0.01
1607,1.699999988079071,0.01
1608,0.0,0.01
1609,4.299999892711639,0.01
1610,2.399999976158142,0.01
1611,0.0,0.01
1612,8.099999964237213,0.01
1613,1.0,0.01
1614,5.899999916553497,0.01
1615,-0.9000000357627869,0.01
1616,6.699999988079071,0.01
1617,7.799999952316284,0.01
1618,0.3999999761581421,0.01
1619,0.4999999403953552,0.01
1620,4.899999916553497,0.01
1621,0.19999992847442627,0.01
1622,4.099999964237213,0.01
1623,6.399999976158142,0.01
1624,-0.30000001192092896,0.01
1625,0.0,0.01
1626,1.0999999642372131,0.01
1627,4.199999928474426,0.01
1628,0.0,0.01
1629,7.699999988079071,0.01
1630,5.899999916553497,0.01
1631,4.9999998807907104,0.01
1632,4.499999940395355,0.01
